"id","address","description","material","name","officehour","photo","process","since","tel","project","lat","lang","no","goods","business","category","before_name","gu","idx","instagramKeyword"
936,"-","손잡이,공구,인테리어부품","인테리어부품,각종공구","성일철물","-","-","-","-","2268-4561~2","-","-","-","-","-","판매","자재","-","-","936","성일철물"
935,"청계천로159","기가폰","기가폰,녹음기,도청차단기,무전기,쌍안경,호신용품","성음정보통신","-","-","-","-","02-2274-2929","-","552236.951000 ","199566.363100 ","-","통신","판매","-","-","종로구","935","성음정보통신"
934,"청계천로159","-","-","성은전자(창고)","-","-","-","-","-","-","552192.9885","199592.1345","-","-","-","-","-","종로구","934","성은전자"
933,"청계천로159","dmb","DMB,MP3,PMP,계산기,전자사전","성은전자","-","-","-","-","02-2272-2437","-","552166.689400 ","199579.020200 ","-","가전","판매","-","-","종로구","933","성은전자"
932,"을지로157","LCD","LCD,노래방기기,마이크,스피커,앰프","성은미디어","-","-","-","-","010-3695-3406","-","551974.914600 ","199588.908600 ","-","음향","판매","-","-","중구","932","성은미디어"
931,"을지로157","LCD","LCD,노래방기기,마이크,스피커,앰프","성은미디어","-","-","-","-","010-3695-3406","-","551974.914600 ","199588.908600 ","-","음향","판매","-","-","중구","931","성은미디어"
930,"을지로157","LCD","LCD,노래방기기,마이크,스피커,앰프","성은미디어","-","-","-","-","010-3695-3406","-","551974.914600 ","199588.908600 ","-","음향","판매","-","-","중구","930","성은미디어"
929,"을지로157","LCD","LCD,노래방기기,마이크,스피커,앰프","성은미디어","-","-","-","-","010-3695-3406","-","551974.914600 ","199588.908600 ","-","음향","판매","-","-","중구","929","성은미디어"
921,"을지로157","CCTV/CATV시스템","CATV,소프트웨어,보안시스템,영상시스템","성우음향정보통신","-","-","-","-","02-2274-8111","-","552011.340400 ","199588.908400 ","-","음향/통신","개발/판매","-","-","중구","921","성우음향정보통신"
922,"청계천로160","-","-","성원이에스","-","-","-","-","-","-","552026.0035","199586.4225","-","-","-","-","-","중구","922","성원이에스"
923,"청계천로159","가전","가전제품","성원전자","-","-","-","-","02-2274-7668","-","552200.561500 ","199585.568500 ","-","가전","판매","-","-","종로구","923","성원전자"
924,"청계천로159","가전","가전제품","성원전자","-","-","-","-","02-2274-7668","-","552200.561500 ","199585.568500 ","-","가전","판매","-","-","종로구","924","성원전자"
925,"청계천로159","가전","가전제품","성원전자","-","-","-","-","02-2274-7668","-","552200.561500 ","199585.568500 ","-","가전","판매","-","-","종로구","925","성원전자"
926,"청계천로159","반도체","반도체,전자부품","성원전자","-","-","-","-","02-2278-9952","-","552200.561500 ","199585.568500 ","-","전기/전자","판매","-","-","종로구","926","성원전자"
927,"청계천로159","전자부품","전자부품","성원테크","-","-","-","-","02-6261-7805","-","552220.909100 ","199574.517000 ","-","전기/전자","판매","-","-","종로구","927","성원테크"
928,"청계천로159","전자부품","전자부품","성원테크","-","-","-","-","02-6261-7805","-","552220.909100 ","199574.517000 ","-","전기/전자","판매","-","-","종로구","928","성원테크"
920,"을지로157","CCTV/CATV시스템","CCTV,소프트웨어,보안시스템,음향시스템","성우음향정보통신","-","-","-","-","02-2274-8111","-","552011.340400 ","199588.908400 ","-","음향/통신","개발/판매","-","-","중구","920","성우음향정보통신"
918,"청계천로168","비닐팩,지관절단기,용접봉,용접기","용접공구,절단기,용접기","성용KNS","-","-","-","-","010-2942-2838","-","-","-","-","-","판매","자재","성용케이엔에스㈜","중구","918","성용KNS"
919,"창경궁로5나길7","후렉숀,프레스,뱃지,메달,기타악세사리","배지,메달","성우금속","-","-","프레스","-","2265-5980","-","-","-","-","-","판매","가공","-","중구","919","성우금속"
917,"을지로157","-","-","성안조씨종친회","-","-","-","-","-","-","552006.2922","199588.0627","-","기타","기타","-","-","중구","917","성안조씨종친회"
909,"청계천로159","스위치","스위치,전자부품","성문전자(창고)","-","-","-","-","02-2278-6260","-","552164.511200 ","199574.258000 ","-","전기/전자","판매","-","-","종로구","909","성문전자"
910,"청계천로159","-","-","성문전자(창고)","-","-","-","-","-","-","552171.0657","199573.5508","-","-","-","-","-","종로구","910","성문전자"
911,"청계천로159","마이크","마이크,스피커,앰프,음향기기","성민전자","-","-","-","-","02-2275-5340","-","552206.527600 ","199587.047600 ","-","음향","판매","-","-","종로구","911","성민전자"
246,"을지로157","LEDTV수리","TV,컴퓨터,컴퓨터주변기기","나윤테크","-","-","-","-","02-2274-2369","-","551945.377000 ","199591.676500 ","-","컴퓨터","수리/판매","-","-","중구","246","나윤테크"
908,"청계천로159","스위치","스위치,전자부품","성문전자(창고)","-","-","-","-","02-2278-6260","-","552164.511200 ","199574.258000 ","-","전기/전자","판매","-","-","종로구","908","성문전자"
907,"청계천로159","PA앰프","앰프,노래방기기,마이크","성문전자","-","-","-","-","02-2263-5594","-","552207.926100 ","199569.495500 ","-","음향","판매","-","-","종로구","907","성문전자"
906,"창경궁로5길18","각면가공,거울유리시공전문,강화도어제작시공,엣칭유리,페어유리,베벨그라스,건축유리,강화유리","유리,강화유리,유리제품","성문유리","-","-","-","-","269-9770,267-9487","-","-","-","-","-","판매","자재","-","중구","906","성문유리"
905,"을지로167-6","스텐,파이프","파이프,스테인리스","성문스텐","-","-","-","-","2267-0586~7","-","-","-","-","-","판매","자재","-","중구","905","성문스텐"
904,"창경궁로5길10","인테리어집기,주문제작(철,스텐),동,신주,매장행거,학생작품,알곤용접","인테리어집기,신주,행거","성문금속","-","-","아르곤용접","-","2264-8852","-","-","-","-","-","판매","가공","-","중구","904","성문금속"
902,"청계천로159","분리형세정기","세정기","성동초음파","-","-","-","-","1644-5897","-","552172.516900 ","199571.658800 ","-","기계","개발/판매","-","-","종로구","902","성동초음파"
903,"청계천로159","분리형세정기","세정기","성동초음파","-","-","-","-","1644-5897","-","552172.516900 ","199571.658800 ","-","기계","개발/판매","-","-","종로구","903","성동초음파"
901,"을지로147-1","건축,가구,내부철물,플라스틱사출","철물","성도금속","-","-","사출","-","2267-2400,2265-6000,2265-5696","-","-","-","-","-","-","기타","-","중구","901","성도금속"
900,"창경궁로5길32","구조관,수도관,인발관,각종파이프","구조관,수도관,인발관,파이프","성광파이프","-","-","-","-","2263-2821~2","-","-","-","-","-","판매","자재","-","중구","900","성광파이프"
899,"창경궁로5길34-22","선반,밀링,금형제작","-","성광정밀","-","-","선반밀링,금형","-","2265-5402","-","-","-","-","-","판매","가공","-","중구","899","성광정밀"
898,"청계천로159","FA용H/W","FA용H/W,소프트웨어,자동화기기,컴퓨터주변기기","성광엔지니어링","-","-","-","-","010-3571-5119","-","552212.447000 ","199588.136100 ","-","컴퓨터/소프트웨어","개발/수리","-","-","종로구","898","성광엔지니어링"
897,"종로142","시계수리,결혼예물도매,명품시계,순금,다이아몬드","시계,예물,순금,다이아몬드","성광귀금속도매","-","-","-","-","-","-","-","-","-","-","-","기타","-","종로구","897","성광귀금속도매"
896,"종로30길33","특수모대장치,일반산데리아,더머제작","무대조명,샹들리에(산데리아)","선진특수무대조명","-","-","-","-","2267-0185","-","-","-","-","-","-","조명","-","종로구","896","선진특수무대조명"
895,"종로22길32","압송펌프,그라우팅,콤프레샤,파워샌다기,에어리스,고압세척기","압송펌프,컴프레셔,샌더기,세척기","선진기업에어리스","-","-","-","-","2274-8809","-","-","-","-","-","판매","공구","-","종로구","895","선진기업에어리스"
894,"을지로19길16","TIMINGPULLEY전문가공,각종기어,정밀가공","타이밍풀리,기어","선진기어","-","-","-","-","2275-2207,011-751-2207","-","-","-","-","-","판매","가공","-","중구","894","선진기어"
893,"청계천로159","전자부품","전자부품","선일전자","-","-","-","-","02-2263-1272","-","552231.685800 ","199582.106900 ","-","전기/전자","판매","-","-","종로구","893","선일전자"
891,"청계천로159","가전","가전제품,전자부품","선인전자","-","-","-","-","02-2272-7913","-","552165.303900 ","199586.420200 ","-","전기/전자","판매","-","-","종로구","891","선인전자"
892,"을지로157","오락기","게임기","선일전자","-","-","-","-","02-2277-0583","-","552231.685800 ","199582.106900 ","-","오락기","판매","-","-","중구","892","선일전자"
890,"청계천로159","아두이노","아두이노,전자부품","선우전자","-","-","-","-","02-2275-8665","-","552233.333100 ","199566.832300 ","-","전기/전자","판매","-","-","종로구","890","선우전자"
888,"청계천로159","-","-","선우상사(창고)","-","-","-","-","-","-","552206.0974","199590.72","-","-","-","-","-","종로구","888","선우상사"
889,"청계천로159","-","-","선우상사(창고)","-","-","-","-","-","-","552186.434","199592.8417","-","-","-","-","-","종로구","889","선우상사"
887,"청계천로159","가전","가전제품,히터","선우상사","-","-","-","-","02-2278-1481","-","552162.044900 ","199574.446000 ","-","가전","판매","-","-","종로구","887","선우상사"
886,"청계천로159","가전","가전제품,히터","선우상사","-","-","-","-","02-2278-1481","-","552162.044900 ","199574.446000 ","-","가전","판매","-","-","종로구","886","선우상사"
885,"청계천로159","-","-","선림시스템","-","-","-","-","-","-","552219.091","199587.3375","-","-","-","-","-","종로구","885","선림시스템"
884,"을지로19길6","특수가공","-","석영공업","-","-","-","-","2279-4383","-","-","-","-","-","판매","가공","-","중구","884","석영공업"
883,"종로22길17","전자부품매장,www.britestone.com","전자부품","석영BriteStone","-","-","-","-","2260-0850","-","-","-","-","-","-","전기전자","-","종로구","883","석영BriteStone"
882,"창경궁로5다길26","A.V.R.,U.P.S.,트렌스,정류기,단상,삼상,소형,가정용트랜스","변압기(트랜스)","서흥전기/한일테크","-","-","-","-","2274-0344,2277-1419","-","-","-","-","-","-","전기전자","-","중구","882","서흥전기/한일테크"
879,"을지로157","메이커교육","로봇","서큘러스","-","-","교육","-","-","-","551918.768300 ","199624.992000 ","-","전자/기계/교육","개발","-","-","중구","879","서큘러스"
880,"청계천로159","메이커기술관련연구및리서치","-","서팩seofac","-","-","연구","-","-","-","552238.860800 ","199587.080600 ","-","교육/문화/영상/기타","개발/판매/기타","-","-","종로구","880","서팩seofac"
878,"종로26길30","반도체,V/R,S/W,CAPACITOR,FUSE,RELAY,SENSOR,BUZZER,COIL,SMPS","퓨즈,센서,계전기(RELAY)","서진전자부품","-","-","-","-","2267-5561","-","-","-","-","-","-","전기전자","-","종로구","878","서진전자부품"
877,"청계천로159","전자부품","전자부품","서진전자","-","-","-","-","02-2267-5561","-","552201.082000 ","199570.233900 ","-","전기/전자","판매","-","-","종로구","877","서진전자"
874,"을지로157","음향기기","음향기기","서진전자","-","-","-","-","02-2285-0321","-","552201.082000 ","199570.233900 ","-","음향","판매","-","-","중구","874","서진전자"
875,"청계천로159","전자부품","전자부품","서진전자","-","-","-","-","02-2267-5561","-","552201.082000 ","199570.233900 ","-","전기/전자","판매","-","-","종로구","875","서진전자"
